mz_markowitz_id,mz_inc
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.003496
MZ.000060,-0.003675
MZ.000060,0.002474
MZ.000060,-0.004404
MZ.000060,0.012176
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.007153
MZ.000060,0.004745
MZ.000060,-0.00077
MZ.000060,0.004315
MZ.000060,-0.000291
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.003617
MZ.000060,0.001693
MZ.000060,-0.001856
MZ.000060,0.003192
MZ.000060,0.002314
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,6e-05
MZ.000060,0.000226
MZ.000060,-0.001376
MZ.000060,-0.000764
MZ.000060,-0.001488
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.002258
MZ.000060,0.000509
MZ.000060,-0.001251
MZ.000060,-0.006559
MZ.000060,0.003334
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.003646
MZ.000060,-0.002303
MZ.000060,-0.000948
MZ.000060,0.010257
MZ.000060,0.005853
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.0007
MZ.000060,0.000176
MZ.000060,0.00172
MZ.000060,0.004062
MZ.000060,0.008199
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.004778
MZ.000060,-0.001852
MZ.000060,0.002322
MZ.000060,-0.005296
MZ.000060,0.001717
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.003291
MZ.000060,-0.004092
MZ.000060,-0.005415
MZ.000060,0.008417
MZ.000060,0.002417
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.000211
MZ.000060,4.9e-05
MZ.000060,-0.000401
MZ.000060,0.003777
MZ.000060,-0.001526
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.006223
MZ.000060,0.001422
MZ.000060,-0.002836
MZ.000060,-0.001042
MZ.000060,-0.000324
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.002544
MZ.000060,0.003859
MZ.000060,0.002239
MZ.000060,-0.000218
MZ.000060,-0.008406
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.00026
MZ.000060,-0.005588
MZ.000060,-0.002284
MZ.000060,0.000335
MZ.000060,-0.004902
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.000308
MZ.000060,-0.000544
MZ.000060,0.001745
MZ.000060,0.007365
MZ.000060,-0.002778
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.002375
MZ.000060,0.003012
MZ.000060,-0.002973
MZ.000060,-0.009689
MZ.000060,0.001063
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.000546
MZ.000060,-0.006148
MZ.000060,0.000858
MZ.000060,-0.005476
MZ.000060,0.000877
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.009177
MZ.000060,-0.001155
MZ.000060,0.003495
MZ.000060,0.00238
MZ.000060,0.006078
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.000799
MZ.000060,-0.002968
MZ.000060,-0.001914
MZ.000060,0.001728
MZ.000060,0.00374
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,-0.006572
MZ.000060,-0.006839
MZ.000060,0.010703
MZ.000060,-0.002079
MZ.000060,0.001372
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.002295
MZ.000060,0.00308
MZ.000060,0.00393
MZ.000060,-0.005432
MZ.000060,0.003769
MZ.000060,0.0
MZ.000060,0.0
MZ.000060,0.000481
MZ.000060,0.004842
MZ.000060,-0.000538
